codigo_puesto_unico,zona_codigo,puesto_codigo,zona_operativa,templo_sector,nombre_puesto_dashboard,nombre_puesto_base,nombres_puesto_base_variantes,nombre_puesto_ideca,nombre_sitio,localidad_codigo,localidad,direccion,latitud,longitud,estado_geocodificacion,fuente_geografica,total_testigos,lideres_activos,beneficiarios_mesas_trabajo,referidos_activos_lideres,lideres_ref_0,lideres_ref_1_5,lideres_ref_6_9,lideres_ref_10_mas,pct_lideres_activos,pct_beneficiarios_mesas_trabajo,numero_puesto_ideca
160010000,00,00,NORTE,CEDRITOS,PUESTO CABECERA MUNICIPAL,PUESTO CABECERA MUNICIPAL,COLISEO MUNICIPAL | IE ALBANIA - SD PEREGRINO LOZANO | IE LA ASUNCION SD FRANCISCO MIRANDA | INST EDUC MANZANARES SD SAN LUIS GONZAGA | PUESTO CABECERA MUNICIPAL,,,,,,,,pendiente_validacion,,1,1,0,36,0,0,0,1,100.0,0.0,
160010000,00,00,NORTE,CHAPINERO,PUESTO CABECERA MUNICIPAL,PUESTO CABECERA MUNICIPAL,COLISEO MUNICIPAL | IE ALBANIA - SD PEREGRINO LOZANO | IE LA ASUNCION SD FRANCISCO MIRANDA | INST EDUC MANZANARES SD SAN LUIS GONZAGA | PUESTO CABECERA MUNICIPAL,,,,,,,,pendiente_validacion,,1,1,1,0,1,0,0,0,100.0,100.0,
160010000,00,00,NORTE,ENGATIVÁ,PUESTO CABECERA MUNICIPAL,PUESTO CABECERA MUNICIPAL,COLISEO MUNICIPAL | IE ALBANIA - SD PEREGRINO LOZANO | IE LA ASUNCION SD FRANCISCO MIRANDA | INST EDUC MANZANARES SD SAN LUIS GONZAGA | PUESTO CABECERA MUNICIPAL,,,,,,,,pendiente_validacion,,1,1,0,0,1,0,0,0,100.0,0.0,
160010000,00,00,NORTE,FERIAS,PUESTO CABECERA MUNICIPAL,PUESTO CABECERA MUNICIPAL,COLISEO MUNICIPAL | IE ALBANIA - SD PEREGRINO LOZANO | IE LA ASUNCION SD FRANCISCO MIRANDA | INST EDUC MANZANARES SD SAN LUIS GONZAGA | PUESTO CABECERA MUNICIPAL,,,,,,,,pendiente_validacion,,3,3,0,0,3,0,0,0,100.0,0.0,
160010000,00,00,NORTE,FONTIBÓN,PUESTO CABECERA MUNICIPAL,PUESTO CABECERA MUNICIPAL,COLISEO MUNICIPAL | IE ALBANIA - SD PEREGRINO LOZANO | IE LA ASUNCION SD FRANCISCO MIRANDA | INST EDUC MANZANARES SD SAN LUIS GONZAGA | PUESTO CABECERA MUNICIPAL,,,,,,,,pendiente_validacion,,2,2,1,2,1,1,0,0,100.0,50.0,
160010000,00,00,NORTE,LA COLINA,PUESTO CABECERA MUNICIPAL,PUESTO CABECERA MUNICIPAL,COLISEO MUNICIPAL | IE ALBANIA - SD PEREGRINO LOZANO | IE LA ASUNCION SD FRANCISCO MIRANDA | INST EDUC MANZANARES SD SAN LUIS GONZAGA | PUESTO CABECERA MUNICIPAL,,,,,,,,pendiente_validacion,,1,1,0,0,1,0,0,0,100.0,0.0,
160010000,00,00,NORTE,LA GRANJA,PUESTO CABECERA MUNICIPAL,PUESTO CABECERA MUNICIPAL,COLISEO MUNICIPAL | IE ALBANIA - SD PEREGRINO LOZANO | IE LA ASUNCION SD FRANCISCO MIRANDA | INST EDUC MANZANARES SD SAN LUIS GONZAGA | PUESTO CABECERA MUNICIPAL,,,,,,,,pendiente_validacion,,3,3,0,2,2,1,0,0,100.0,0.0,
160010000,00,00,NORTE,ORQUÍDEAS,PUESTO CABECERA MUNICIPAL,PUESTO CABECERA MUNICIPAL,COLISEO MUNICIPAL | IE ALBANIA - SD PEREGRINO LOZANO | IE LA ASUNCION SD FRANCISCO MIRANDA | INST EDUC MANZANARES SD SAN LUIS GONZAGA | PUESTO CABECERA MUNICIPAL,,,,,,,,pendiente_validacion,,3,3,0,3,1,2,0,0,100.0,0.0,
160010000,00,00,NORTE,SUBA - LAS MERCEDES,PUESTO CABECERA MUNICIPAL,PUESTO CABECERA MUNICIPAL,COLISEO MUNICIPAL | IE ALBANIA - SD PEREGRINO LOZANO | IE LA ASUNCION SD FRANCISCO MIRANDA | INST EDUC MANZANARES SD SAN LUIS GONZAGA | PUESTO CABECERA MUNICIPAL,,,,,,,,pendiente_validacion,,1,1,0,3,0,1,0,0,100.0,0.0,
160010000,00,00,NORTE,SUBA - PRADO,PUESTO CABECERA MUNICIPAL,PUESTO CABECERA MUNICIPAL,COLISEO MUNICIPAL | IE ALBANIA - SD PEREGRINO LOZANO | IE LA ASUNCION SD FRANCISCO MIRANDA | INST EDUC MANZANARES SD SAN LUIS GONZAGA | PUESTO CABECERA MUNICIPAL,,,,,,,,pendiente_validacion,,2,1,0,0,1,0,0,0,50.0,0.0,
160010000,00,00,NORTE,SUBA – RINCÓN,PUESTO CABECERA MUNICIPAL,PUESTO CABECERA MUNICIPAL,COLISEO MUNICIPAL | IE ALBANIA - SD PEREGRINO LOZANO | IE LA ASUNCION SD FRANCISCO MIRANDA | INST EDUC MANZANARES SD SAN LUIS GONZAGA | PUESTO CABECERA MUNICIPAL,,,,,,,,pendiente_validacion,,2,0,0,0,0,0,0,0,0.0,0.0,
160010000,00,00,SUR,BOSA LA ESTACION,PUESTO CABECERA MUNICIPAL,PUESTO CABECERA MUNICIPAL,COLISEO MUNICIPAL | IE ALBANIA - SD PEREGRINO LOZANO | IE LA ASUNCION SD FRANCISCO MIRANDA | INST EDUC MANZANARES SD SAN LUIS GONZAGA | PUESTO CABECERA MUNICIPAL,,,,,,,,pendiente_validacion,,5,5,0,13,3,1,1,0,100.0,0.0,
160010000,00,00,SUR,CANDELARIA LA NUEVA,PUESTO CABECERA MUNICIPAL,PUESTO CABECERA MUNICIPAL,COLISEO MUNICIPAL | IE ALBANIA - SD PEREGRINO LOZANO | IE LA ASUNCION SD FRANCISCO MIRANDA | INST EDUC MANZANARES SD SAN LUIS GONZAGA | PUESTO CABECERA MUNICIPAL,,,,,,,,pendiente_validacion,,3,2,0,0,2,0,0,0,66.7,0.0,
160010000,00,00,SUR,GALAN,PUESTO CABECERA MUNICIPAL,PUESTO CABECERA MUNICIPAL,COLISEO MUNICIPAL | IE ALBANIA - SD PEREGRINO LOZANO | IE LA ASUNCION SD FRANCISCO MIRANDA | INST EDUC MANZANARES SD SAN LUIS GONZAGA | PUESTO CABECERA MUNICIPAL,,,,,,,,pendiente_validacion,,1,0,0,0,0,0,0,0,0.0,0.0,
160010000,00,00,SUR,KENNEDY,PUESTO CABECERA MUNICIPAL,PUESTO CABECERA MUNICIPAL,COLISEO MUNICIPAL | IE ALBANIA - SD PEREGRINO LOZANO | IE LA ASUNCION SD FRANCISCO MIRANDA | INST EDUC MANZANARES SD SAN LUIS GONZAGA | PUESTO CABECERA MUNICIPAL,,,,,,,,pendiente_validacion,,2,2,0,0,2,0,0,0,100.0,0.0,
160010000,00,00,SUR,LA ALQUERÍA,PUESTO CABECERA MUNICIPAL,PUESTO CABECERA MUNICIPAL,COLISEO MUNICIPAL | IE ALBANIA - SD PEREGRINO LOZANO | IE LA ASUNCION SD FRANCISCO MIRANDA | INST EDUC MANZANARES SD SAN LUIS GONZAGA | PUESTO CABECERA MUNICIPAL,,,,,,,,pendiente_validacion,,1,0,0,0,0,0,0,0,0.0,0.0,
160010000,00,00,SUR,LA VICTORIA,PUESTO CABECERA MUNICIPAL,PUESTO CABECERA MUNICIPAL,COLISEO MUNICIPAL | IE ALBANIA - SD PEREGRINO LOZANO | IE LA ASUNCION SD FRANCISCO MIRANDA | INST EDUC MANZANARES SD SAN LUIS GONZAGA | PUESTO CABECERA MUNICIPAL,,,,,,,,pendiente_validacion,,2,2,0,8,1,0,1,0,100.0,0.0,
160010000,00,00,SUR,LUCERO BAJO,PUESTO CABECERA MUNICIPAL,PUESTO CABECERA MUNICIPAL,COLISEO MUNICIPAL | IE ALBANIA - SD PEREGRINO LOZANO | IE LA ASUNCION SD FRANCISCO MIRANDA | INST EDUC MANZANARES SD SAN LUIS GONZAGA | PUESTO CABECERA MUNICIPAL,,,,,,,,pendiente_validacion,,1,1,0,7,0,0,1,0,100.0,0.0,
160010000,00,00,SUR,PATIO BONITO,PUESTO CABECERA MUNICIPAL,PUESTO CABECERA MUNICIPAL,COLISEO MUNICIPAL | IE ALBANIA - SD PEREGRINO LOZANO | IE LA ASUNCION SD FRANCISCO MIRANDA | INST EDUC MANZANARES SD SAN LUIS GONZAGA | PUESTO CABECERA MUNICIPAL,,,,,,,,pendiente_validacion,,1,1,0,0,1,0,0,0,100.0,0.0,
160010000,00,00,SUR,SANTANDER,PUESTO CABECERA MUNICIPAL,PUESTO CABECERA MUNICIPAL,COLISEO MUNICIPAL | IE ALBANIA - SD PEREGRINO LOZANO | IE LA ASUNCION SD FRANCISCO MIRANDA | INST EDUC MANZANARES SD SAN LUIS GONZAGA | PUESTO CABECERA MUNICIPAL,,,,,,,,pendiente_validacion,,1,1,0,3,0,1,0,0,100.0,0.0,
160010000,00,00,SUR,USME,PUESTO CABECERA MUNICIPAL,PUESTO CABECERA MUNICIPAL,COLISEO MUNICIPAL | IE ALBANIA - SD PEREGRINO LOZANO | IE LA ASUNCION SD FRANCISCO MIRANDA | INST EDUC MANZANARES SD SAN LUIS GONZAGA | PUESTO CABECERA MUNICIPAL,,,,,,,,pendiente_validacion,,1,1,1,3,0,1,0,0,100.0,100.0,
160010001,00,01,NORTE,FONTIBÓN,INST EDUC NUESTRA SEÑORA DEL ROSARIO,INST EDUC NUESTRA SEÑORA DEL ROSARIO,AUDITORIO MUNICIPAL | CENTRO DOCENTE MARTIN GALEANO | CENTRO POLIDEPORTIVO MUNICIPAL | COL. CARLOS GARAVITO - SEDE CIUDADELA | INST EDUC NUESTRA SEÑORA DEL ROSARIO | INSTITUCION EDUCATIVA JOSE MARIA CORDOBA | POLIDEPORTIVO MUNICIPAL,,,,,,,,pendiente_validacion,,1,1,0,0,1,0,0,0,100.0,0.0,
160010001,00,01,NORTE,ORQUÍDEAS,INST EDUC NUESTRA SEÑORA DEL ROSARIO,INST EDUC NUESTRA SEÑORA DEL ROSARIO,AUDITORIO MUNICIPAL | CENTRO DOCENTE MARTIN GALEANO | CENTRO POLIDEPORTIVO MUNICIPAL | COL. CARLOS GARAVITO - SEDE CIUDADELA | INST EDUC NUESTRA SEÑORA DEL ROSARIO | INSTITUCION EDUCATIVA JOSE MARIA CORDOBA | POLIDEPORTIVO MUNICIPAL,,,,,,,,pendiente_validacion,,1,1,0,7,0,0,1,0,100.0,0.0,
160010001,00,01,NORTE,SUBA – EL PINAR,INST EDUC NUESTRA SEÑORA DEL ROSARIO,INST EDUC NUESTRA SEÑORA DEL ROSARIO,AUDITORIO MUNICIPAL | CENTRO DOCENTE MARTIN GALEANO | CENTRO POLIDEPORTIVO MUNICIPAL | COL. CARLOS GARAVITO - SEDE CIUDADELA | INST EDUC NUESTRA SEÑORA DEL ROSARIO | INSTITUCION EDUCATIVA JOSE MARIA CORDOBA | POLIDEPORTIVO MUNICIPAL,,,,,,,,pendiente_validacion,,1,1,0,0,1,0,0,0,100.0,0.0,
160010001,00,01,SUR,BOSA LA ESTACION,INST EDUC NUESTRA SEÑORA DEL ROSARIO,INST EDUC NUESTRA SEÑORA DEL ROSARIO,AUDITORIO MUNICIPAL | CENTRO DOCENTE MARTIN GALEANO | CENTRO POLIDEPORTIVO MUNICIPAL | COL. CARLOS GARAVITO - SEDE CIUDADELA | INST EDUC NUESTRA SEÑORA DEL ROSARIO | INSTITUCION EDUCATIVA JOSE MARIA CORDOBA | POLIDEPORTIVO MUNICIPAL,,,,,,,,pendiente_validacion,,2,2,0,5,0,2,0,0,100.0,0.0,
160010001,00,01,SUR,EL SOSIEGO,INST EDUC NUESTRA SEÑORA DEL ROSARIO,INST EDUC NUESTRA SEÑORA DEL ROSARIO,AUDITORIO MUNICIPAL | CENTRO DOCENTE MARTIN GALEANO | CENTRO POLIDEPORTIVO MUNICIPAL | COL. CARLOS GARAVITO - SEDE CIUDADELA | INST EDUC NUESTRA SEÑORA DEL ROSARIO | INSTITUCION EDUCATIVA JOSE MARIA CORDOBA | POLIDEPORTIVO MUNICIPAL,,,,,,,,pendiente_validacion,,1,0,0,0,0,0,0,0,0.0,0.0,
160010001,00,01,SUR,KENNEDY,INST EDUC NUESTRA SEÑORA DEL ROSARIO,INST EDUC NUESTRA SEÑORA DEL ROSARIO,AUDITORIO MUNICIPAL | CENTRO DOCENTE MARTIN GALEANO | CENTRO POLIDEPORTIVO MUNICIPAL | COL. CARLOS GARAVITO - SEDE CIUDADELA | INST EDUC NUESTRA SEÑORA DEL ROSARIO | INSTITUCION EDUCATIVA JOSE MARIA CORDOBA | POLIDEPORTIVO MUNICIPAL,,,,,,,,pendiente_validacion,,1,1,0,0,1,0,0,0,100.0,0.0,
160010001,00,01,SUR,LA VICTORIA,INST EDUC NUESTRA SEÑORA DEL ROSARIO,INST EDUC NUESTRA SEÑORA DEL ROSARIO,AUDITORIO MUNICIPAL | CENTRO DOCENTE MARTIN GALEANO | CENTRO POLIDEPORTIVO MUNICIPAL | COL. CARLOS GARAVITO - SEDE CIUDADELA | INST EDUC NUESTRA SEÑORA DEL ROSARIO | INSTITUCION EDUCATIVA JOSE MARIA CORDOBA | POLIDEPORTIVO MUNICIPAL,,,,,,,,pendiente_validacion,,1,1,0,3,0,1,0,0,100.0,0.0,
160010001,00,01,SUR,USME,INST EDUC NUESTRA SEÑORA DEL ROSARIO,INST EDUC NUESTRA SEÑORA DEL ROSARIO,AUDITORIO MUNICIPAL | CENTRO DOCENTE MARTIN GALEANO | CENTRO POLIDEPORTIVO MUNICIPAL | COL. CARLOS GARAVITO - SEDE CIUDADELA | INST EDUC NUESTRA SEÑORA DEL ROSARIO | INSTITUCION EDUCATIVA JOSE MARIA CORDOBA | POLIDEPORTIVO MUNICIPAL,,,,,,,,pendiente_validacion,,1,1,0,7,0,0,1,0,100.0,0.0,
160010002,00,02,NORTE,FONTIBÓN,COMPLEJO DEPORTIVO,COMPLEJO DEPORTIVO,COMPLEJO DEPORTIVO | IE MANUELA OMAÑA | IE MARIA INMACULADA | VILLA OLIMPICA,,,,,,,,pendiente_validacion,,2,2,0,8,1,0,1,0,100.0,0.0,
160010002,00,02,SUR,BOSA RECREO,COMPLEJO DEPORTIVO,COMPLEJO DEPORTIVO,COMPLEJO DEPORTIVO | IE MANUELA OMAÑA | IE MARIA INMACULADA | VILLA OLIMPICA,,,,,,,,pendiente_validacion,,1,1,0,0,1,0,0,0,100.0,0.0,
160010002,00,02,SUR,GALAN,COMPLEJO DEPORTIVO,COMPLEJO DEPORTIVO,COMPLEJO DEPORTIVO | IE MANUELA OMAÑA | IE MARIA INMACULADA | VILLA OLIMPICA,,,,,,,,pendiente_validacion,,1,1,0,5,0,1,0,0,100.0,0.0,
160010101,01,01,NORTE,CEDRITOS,Vía Pública,USAQUÉN,COLEGIO MARIA GORETTI | IED ENRIQUE PARDO PARRA SD BACHILLERATO | INST EDUC MARIANO SANCHEZ SD JUAN P. II | USAQUÉN,Vía Pública,Usaquén,01,Usaquén,CRA 6A ENTRE CLL 119 Y 120A VIA PUBLICA,4.696280218000027,-74.03074327899998,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,1,1,0,0,1,0,0,0,100.0,0.0,1
160010101,01,01,NORTE,ENGATIVÁ,Vía Pública,USAQUÉN,COLEGIO MARIA GORETTI | IED ENRIQUE PARDO PARRA SD BACHILLERATO | INST EDUC MARIANO SANCHEZ SD JUAN P. II | USAQUÉN,Vía Pública,Usaquén,01,Usaquén,CRA 6A ENTRE CLL 119 Y 120A VIA PUBLICA,4.696280218000027,-74.03074327899998,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,1,1,0,4,0,1,0,0,100.0,0.0,1
160010101,01,01,NORTE,LA COLINA,Vía Pública,USAQUÉN,COLEGIO MARIA GORETTI | IED ENRIQUE PARDO PARRA SD BACHILLERATO | INST EDUC MARIANO SANCHEZ SD JUAN P. II | USAQUÉN,Vía Pública,Usaquén,01,Usaquén,CRA 6A ENTRE CLL 119 Y 120A VIA PUBLICA,4.696280218000027,-74.03074327899998,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,1,1,0,0,1,0,0,0,100.0,0.0,1
160010101,01,01,NORTE,SUBA - PRADO,Vía Pública,USAQUÉN,COLEGIO MARIA GORETTI | IED ENRIQUE PARDO PARRA SD BACHILLERATO | INST EDUC MARIANO SANCHEZ SD JUAN P. II | USAQUÉN,Vía Pública,Usaquén,01,Usaquén,CRA 6A ENTRE CLL 119 Y 120A VIA PUBLICA,4.696280218000027,-74.03074327899998,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,2,2,0,13,0,1,1,0,100.0,0.0,1
160010101,01,01,NORTE,SUBA – RINCÓN,Vía Pública,USAQUÉN,COLEGIO MARIA GORETTI | IED ENRIQUE PARDO PARRA SD BACHILLERATO | INST EDUC MARIANO SANCHEZ SD JUAN P. II | USAQUÉN,Vía Pública,Usaquén,01,Usaquén,CRA 6A ENTRE CLL 119 Y 120A VIA PUBLICA,4.696280218000027,-74.03074327899998,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,2,1,0,0,1,0,0,0,50.0,0.0,1
160010101,01,01,SUR,CARVAJAL,Vía Pública,USAQUÉN,COLEGIO MARIA GORETTI | IED ENRIQUE PARDO PARRA SD BACHILLERATO | INST EDUC MARIANO SANCHEZ SD JUAN P. II | USAQUÉN,Vía Pública,Usaquén,01,Usaquén,CRA 6A ENTRE CLL 119 Y 120A VIA PUBLICA,4.696280218000027,-74.03074327899998,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,1,1,0,4,0,1,0,0,100.0,0.0,1
160010101,01,01,SUR,LA VICTORIA,Vía Pública,USAQUÉN,COLEGIO MARIA GORETTI | IED ENRIQUE PARDO PARRA SD BACHILLERATO | INST EDUC MARIANO SANCHEZ SD JUAN P. II | USAQUÉN,Vía Pública,Usaquén,01,Usaquén,CRA 6A ENTRE CLL 119 Y 120A VIA PUBLICA,4.696280218000027,-74.03074327899998,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,1,1,0,0,1,0,0,0,100.0,0.0,1
160010102,01,02,NORTE,CEDRITOS,Centro de Atención Distrital Especializado Servitá,SERVITA,C.E.LA PAZ | CENTRO COMERCIAL LA SEGUNDA | COL CONALSA | COLEGIO LEON DE GREIFF | COLEGIO NACIONAL DIVERSIFICADO | COLISEO CUBIERTO | IE LAURA VICUÑA | POLIDEPORTIVO JOSE ELIAS PUYANA | SERVITA,Centro de Atención Distrital Especializado Servitá,Servitá,01,Usaquén,"CLL 165 # 7 - 38 /
CLL 165 # 7 - 52",4.741405973999974,-74.02346390100001,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,1,1,0,6,0,0,1,0,100.0,0.0,2
160010102,01,02,NORTE,FONTIBÓN,Centro de Atención Distrital Especializado Servitá,SERVITA,C.E.LA PAZ | CENTRO COMERCIAL LA SEGUNDA | COL CONALSA | COLEGIO LEON DE GREIFF | COLEGIO NACIONAL DIVERSIFICADO | COLISEO CUBIERTO | IE LAURA VICUÑA | POLIDEPORTIVO JOSE ELIAS PUYANA | SERVITA,Centro de Atención Distrital Especializado Servitá,Servitá,01,Usaquén,"CLL 165 # 7 - 38 /
CLL 165 # 7 - 52",4.741405973999974,-74.02346390100001,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,1,0,0,0,0,0,0,0,0.0,0.0,2
160010102,01,02,NORTE,LA GRANJA,Centro de Atención Distrital Especializado Servitá,SERVITA,C.E.LA PAZ | CENTRO COMERCIAL LA SEGUNDA | COL CONALSA | COLEGIO LEON DE GREIFF | COLEGIO NACIONAL DIVERSIFICADO | COLISEO CUBIERTO | IE LAURA VICUÑA | POLIDEPORTIVO JOSE ELIAS PUYANA | SERVITA,Centro de Atención Distrital Especializado Servitá,Servitá,01,Usaquén,"CLL 165 # 7 - 38 /
CLL 165 # 7 - 52",4.741405973999974,-74.02346390100001,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,1,1,0,0,1,0,0,0,100.0,0.0,2
160010102,01,02,NORTE,LIJACÁ,Centro de Atención Distrital Especializado Servitá,SERVITA,C.E.LA PAZ | CENTRO COMERCIAL LA SEGUNDA | COL CONALSA | COLEGIO LEON DE GREIFF | COLEGIO NACIONAL DIVERSIFICADO | COLISEO CUBIERTO | IE LAURA VICUÑA | POLIDEPORTIVO JOSE ELIAS PUYANA | SERVITA,Centro de Atención Distrital Especializado Servitá,Servitá,01,Usaquén,"CLL 165 # 7 - 38 /
CLL 165 # 7 - 52",4.741405973999974,-74.02346390100001,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,8,6,2,49,2,3,0,1,75.0,25.0,2
160010102,01,02,NORTE,ORQUÍDEAS,Centro de Atención Distrital Especializado Servitá,SERVITA,C.E.LA PAZ | CENTRO COMERCIAL LA SEGUNDA | COL CONALSA | COLEGIO LEON DE GREIFF | COLEGIO NACIONAL DIVERSIFICADO | COLISEO CUBIERTO | IE LAURA VICUÑA | POLIDEPORTIVO JOSE ELIAS PUYANA | SERVITA,Centro de Atención Distrital Especializado Servitá,Servitá,01,Usaquén,"CLL 165 # 7 - 38 /
CLL 165 # 7 - 52",4.741405973999974,-74.02346390100001,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,31,28,1,124,12,9,1,6,90.3,3.2,2
160010102,01,02,NORTE,SUBA – EL PINAR,Centro de Atención Distrital Especializado Servitá,SERVITA,C.E.LA PAZ | CENTRO COMERCIAL LA SEGUNDA | COL CONALSA | COLEGIO LEON DE GREIFF | COLEGIO NACIONAL DIVERSIFICADO | COLISEO CUBIERTO | IE LAURA VICUÑA | POLIDEPORTIVO JOSE ELIAS PUYANA | SERVITA,Centro de Atención Distrital Especializado Servitá,Servitá,01,Usaquén,"CLL 165 # 7 - 38 /
CLL 165 # 7 - 52",4.741405973999974,-74.02346390100001,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,2,1,0,0,1,0,0,0,50.0,0.0,2
160010102,01,02,NORTE,SUBA – RINCÓN,Centro de Atención Distrital Especializado Servitá,SERVITA,C.E.LA PAZ | CENTRO COMERCIAL LA SEGUNDA | COL CONALSA | COLEGIO LEON DE GREIFF | COLEGIO NACIONAL DIVERSIFICADO | COLISEO CUBIERTO | IE LAURA VICUÑA | POLIDEPORTIVO JOSE ELIAS PUYANA | SERVITA,Centro de Atención Distrital Especializado Servitá,Servitá,01,Usaquén,"CLL 165 # 7 - 38 /
CLL 165 # 7 - 52",4.741405973999974,-74.02346390100001,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,2,0,0,0,0,0,0,0,0.0,0.0,2
160010102,01,02,SUR,BOSA LA ESTACION,Centro de Atención Distrital Especializado Servitá,SERVITA,C.E.LA PAZ | CENTRO COMERCIAL LA SEGUNDA | COL CONALSA | COLEGIO LEON DE GREIFF | COLEGIO NACIONAL DIVERSIFICADO | COLISEO CUBIERTO | IE LAURA VICUÑA | POLIDEPORTIVO JOSE ELIAS PUYANA | SERVITA,Centro de Atención Distrital Especializado Servitá,Servitá,01,Usaquén,"CLL 165 # 7 - 38 /
CLL 165 # 7 - 52",4.741405973999974,-74.02346390100001,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,1,1,1,12,0,0,0,1,100.0,100.0,2
160010102,01,02,SUR,GALAN,Centro de Atención Distrital Especializado Servitá,SERVITA,C.E.LA PAZ | CENTRO COMERCIAL LA SEGUNDA | COL CONALSA | COLEGIO LEON DE GREIFF | COLEGIO NACIONAL DIVERSIFICADO | COLISEO CUBIERTO | IE LAURA VICUÑA | POLIDEPORTIVO JOSE ELIAS PUYANA | SERVITA,Centro de Atención Distrital Especializado Servitá,Servitá,01,Usaquén,"CLL 165 # 7 - 38 /
CLL 165 # 7 - 52",4.741405973999974,-74.02346390100001,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,1,1,0,0,1,0,0,0,100.0,0.0,2
160010102,01,02,SUR,KENNEDY CLASS ROMA,Centro de Atención Distrital Especializado Servitá,SERVITA,C.E.LA PAZ | CENTRO COMERCIAL LA SEGUNDA | COL CONALSA | COLEGIO LEON DE GREIFF | COLEGIO NACIONAL DIVERSIFICADO | COLISEO CUBIERTO | IE LAURA VICUÑA | POLIDEPORTIVO JOSE ELIAS PUYANA | SERVITA,Centro de Atención Distrital Especializado Servitá,Servitá,01,Usaquén,"CLL 165 # 7 - 38 /
CLL 165 # 7 - 52",4.741405973999974,-74.02346390100001,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,1,1,0,0,1,0,0,0,100.0,0.0,2
160010102,01,02,SUR,LA VICTORIA,Centro de Atención Distrital Especializado Servitá,SERVITA,C.E.LA PAZ | CENTRO COMERCIAL LA SEGUNDA | COL CONALSA | COLEGIO LEON DE GREIFF | COLEGIO NACIONAL DIVERSIFICADO | COLISEO CUBIERTO | IE LAURA VICUÑA | POLIDEPORTIVO JOSE ELIAS PUYANA | SERVITA,Centro de Atención Distrital Especializado Servitá,Servitá,01,Usaquén,"CLL 165 # 7 - 38 /
CLL 165 # 7 - 52",4.741405973999974,-74.02346390100001,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,1,1,0,12,0,0,0,1,100.0,0.0,2
160010103,01,03,NORTE,CHAPINERO,Colegio Calasanz - Sede Norte,CALAZANS,CALAZANS | SALON  COMUNAL  ALCAPARROS,Colegio Calasanz - Sede Norte,Calasanz,01,Usaquén,"CRA 20 A # 173 A - 10 
Entrada al Parqueadero",4.753616942999997,-74.04243564500001,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,1,1,0,0,1,0,0,0,100.0,0.0,3
160010103,01,03,NORTE,LA COLINA,Colegio Calasanz - Sede Norte,CALAZANS,CALAZANS | SALON  COMUNAL  ALCAPARROS,Colegio Calasanz - Sede Norte,Calasanz,01,Usaquén,"CRA 20 A # 173 A - 10 
Entrada al Parqueadero",4.753616942999997,-74.04243564500001,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,1,1,0,6,0,0,1,0,100.0,0.0,3
160010103,01,03,NORTE,LIJACÁ,Colegio Calasanz - Sede Norte,CALAZANS,CALAZANS | SALON  COMUNAL  ALCAPARROS,Colegio Calasanz - Sede Norte,Calasanz,01,Usaquén,"CRA 20 A # 173 A - 10 
Entrada al Parqueadero",4.753616942999997,-74.04243564500001,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,3,3,1,24,0,1,1,1,100.0,33.3,3
160010103,01,03,NORTE,ORQUÍDEAS,Colegio Calasanz - Sede Norte,CALAZANS,CALAZANS | SALON  COMUNAL  ALCAPARROS,Colegio Calasanz - Sede Norte,Calasanz,01,Usaquén,"CRA 20 A # 173 A - 10 
Entrada al Parqueadero",4.753616942999997,-74.04243564500001,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,12,10,2,451,2,3,1,4,83.3,16.7,3
160010104,01,04,NORTE,CHAPINERO,Colegio Distrital Aquileo Parra,COLEGIO AQUILEO PARRA SEDE BACHILLERATO,COLEGIO AQUILEO PARRA SEDE BACHILLERATO | COLEGIO DE LA PRESENTACION YOPAL | I.E.LIVIO REGINALDO FISCHIONE,Colegio Distrital Aquileo Parra,Colegio Aquileo Parra sede Bachillerato,01,Usaquén,"CRA 18 A # 187 - 75 /
CRA 18 A # 187 - 97",4.766259870999988,-74.03911765200002,geocodificado,IDECA/Catastro Bogotá - Puestos de Votación 2023,1,1,0,0,1,0,0,0,100.0,0.0,4
